dep_var,nobs,n_firms,n_dates,beta_ind_own,se_ind_own,t_ind_own,p_ind_own,beta_ind_own_sq,se_ind_own_sq,t_ind_own_sq,p_ind_own_sq,turning_point,turning_point_se,turning_in_q01_q99,ind_own_q01,ind_own_q99,first_stage_jointF_ind_own,first_stage_jointP_ind_own,first_stage_jointF_ind_own_sq,first_stage_jointP_ind_own_sq,cutoff,bandwidth,excluded_instruments,controls,min_first_stage_F
price_info,26902,1866,99,138.32023290999132,212.679985417777,0.6503678878775667,0.5154546147955168,-446.03606537214364,717.9813642889084,-0.6212362709635222,0.5344441778511713,0.1550549873075688,0.03730398716062375,True,0.010499018809523808,0.1856615367653638,2.1701248631757566,0.08925425253062835,3.280832140423373,0.019953531443025807,1500.0,300.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,2.1701248631757566
amihud_illiq,4947,937,99,0.10775976404026011,1.4245989675445014,0.07564217474199027,0.9397037819692713,-2.8886445593233816,4.475919492352842,-0.6453745569505133,0.5186844873887344,0.018652305921899422,0.2311234102960367,True,0.010611348734693826,0.19265676505301974,0.0975677019396447,0.9613949363577318,0.21811466242728042,0.8838864395733578,2000.0,50.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.0975677019396447
volatility,4941,936,99,-2.4797774111897297,6.906355180664682,-0.35905732420658254,0.7195522060438653,7.565472426094175,20.66618169796766,0.3660798369366013,0.7143055025807967,0.1638878097444844,0.37220414075381125,True,0.01060806367346934,0.19266672660212075,0.08343688416891577,0.9690857064921581,0.19798963053240196,0.8978116593624905,2000.0,50.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.08343688416891577
price_info,4922,934,99,-17.03603823429694,99.15641357260392,-0.1718097460415193,0.8635871032306075,99.19625887577604,276.8118240598841,0.35835267952396577,0.7200793995521932,0.08587036662154393,0.38699770651370946,True,0.0105976609795918,0.1926982715076071,0.10242552703148716,0.9586541929378176,0.22246381387735895,0.880845665211091,2000.0,50.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.10242552703148716
amihud_illiq,10458,1448,99,-1.85805432838373,11.558927660777787,-0.1607462545758941,0.8722932572310416,-4.77118542570841,26.54287575776004,-0.1797538996622667,0.8573457767367323,-0.1947162143785108,1.0595738251158846,False,0.010601155624999957,0.19378703324915822,0.031683924502359344,0.992424545664521,0.11625248988216204,0.9506121533289791,2000.0,100.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.031683924502359344
volatility,10444,1447,99,-20.540775671583106,110.33478614217849,-0.18616772089551215,0.8523132364128974,-37.69755664009335,274.63503316979296,-0.13726419461127837,0.8908219710609617,-0.27244173763952784,1.6160051897138563,False,0.010600058190789442,0.19379700883838377,0.03556801842855415,0.9910209508305252,0.11005516948464893,0.9542588209235671,2000.0,100.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.03556801842855415
price_info,10408,1442,99,-11.650236922396289,175.09352334133163,-0.06653722365095727,0.9469501231697808,115.37919768122083,379.04518878672957,0.3043943073134194,0.7608275042671839,0.05048673052218878,0.8595685385388253,True,0.010622581530172407,0.19382266035353532,0.038936481340144734,0.9897466044510465,0.12213329743398305,0.9470925850824096,2000.0,100.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.038936481340144734
amihud_illiq,15777,1786,99,0.2618311478059496,0.7191260486326366,0.3640963198368375,0.7157860848487902,-1.696371544145336,3.585296779514127,-0.4731467570099525,0.6361084803780355,0.07717387995265657,0.059099425929972915,True,0.010522759204545372,0.19430408253148987,1.5536323971251604,0.19837983832897133,1.054831287455641,0.3669521659524251,2000.0,150.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.054831287455641
volatility,15759,1786,99,6.498015223561197,11.321831062959996,0.5739367764300791,0.5660105853493151,-37.118217880271914,57.704023418906885,-0.6432518164428379,0.5200607158277355,0.08753134706683816,0.032140899872368844,True,0.010520867670454476,0.19436431862365589,1.5880354217752046,0.18990810012715076,1.0762229554915084,0.35769463485842734,2000.0,150.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.0762229554915084
price_info,15692,1781,99,19.910640140680698,107.69898330830664,0.18487305570641374,0.8533286051082296,-195.20835896283825,544.3085234033845,-0.35863549911411224,0.719867786614121,0.05099843123129548,0.1405963920446152,True,0.010532526313090377,0.19455869822222221,1.5469646437121145,0.20006193500849756,1.0624406237219859,0.36363571901561165,2000.0,150.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.0624406237219859
amihud_illiq,21039,2015,99,4.872469411469865,61.24506139749675,0.07955693569880258,0.9365896469338357,-18.370542081953317,229.77807434647565,-0.07994906447972452,0.9362777668774993,0.13261637543772964,0.029126455148186552,True,0.010511097361111056,0.19346381624255593,1.289496456038597,0.27601954664266715,1.6976846509382488,0.16510871883658007,2000.0,200.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.289496456038597
volatility,21013,2015,99,-133.16386736766435,3296.875674415012,-0.040390927811159445,0.967781462906554,487.6199026447721,12327.107349310787,0.039556717470464395,0.9684465348648632,0.13654474176033926,0.07731756513719823,True,0.010510954722222144,0.19348873486820992,1.2718164449507354,0.282094220924755,1.6828479119193602,0.16827684939002574,2000.0,200.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.2718164449507354
price_info,20921,2008,99,-892.6666206880473,17726.200217824087,-0.05035859968401187,0.959836627167852,3345.699526945129,66817.43031614389,0.05007225676167268,0.9600648078934384,0.13340507919178232,0.03211653406146286,True,0.01052531115384606,0.19360126666666655,1.308769268791469,0.2695322934133224,1.7038542942192827,0.16380788023507808,2000.0,200.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.308769268791469
amihud_illiq,30804,2344,99,1.266214051977272,1.4198538148131488,0.891791844179328,0.3725045140232288,-5.777124310527029,5.413264256663719,-1.0672163849040621,0.28587413536222916,0.10958861051942288,0.048023702269401884,True,0.010446320102184607,0.19306777237199022,0.7600956090080279,0.5163079435756042,0.9815337401925798,0.4002456815175427,2000.0,300.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.7600956090080279
volatility,30760,2343,99,1.3293006975886783,5.924013342436909,0.22439191486389456,0.8224523613055019,-7.8162226627628115,21.389200719721046,-0.3654284592110158,0.7147916005961279,0.08503472552807295,0.17445582738916315,True,0.010447807607758533,0.19307520443995682,0.7364353383185661,0.5301177032850017,0.9555306495547106,0.4126546872541519,2000.0,300.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.7364353383185661
price_info,30622,2335,99,5.148196622658361,91.09155792667096,0.05651672602638631,0.9549301713787892,-122.18592977977823,305.70241315559997,-0.3996891241993128,0.6893855035621304,0.02106705997956234,0.32363292340116184,True,0.010467242447033804,0.19310293057445402,0.7441122857443713,0.5256071355197047,1.0385773408871455,0.37412347989872796,2000.0,300.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.7441122857443713
amihud_illiq,5177,1002,99,1.0104567954624173,1.9345475486105779,0.5223220262475032,0.6014461357125411,-3.2641591562959604,7.787655004932541,-0.41914532092504214,0.6751099304227894,0.15478056477629662,0.1036743482272136,True,0.010619907739784915,0.1981939126509185,0.41289370211200854,0.7437427091457958,0.36352809464398966,0.7793475475710386,2500.0,50.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.36352809464398966
volatility,5172,1002,99,3.8825028461403406,8.225225396069222,0.4720238849619564,0.6369097401261739,-22.593076790798136,36.954527067411405,-0.6113750759030006,0.540951299121049,0.08592240185103149,0.07605895053464529,True,0.01061831117795696,0.1982208372572178,0.3783549378204412,0.7686167446725028,0.30625608176132685,0.8208963993537165,2500.0,50.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.30625608176132685
price_info,5155,1002,99,59.8545559245116,143.14731733481045,0.41813257166752515,0.675850191756397,1.8878344366439705,613.234136249449,0.003078488826779931,0.9975437251742332,-15.852702642429776,5182.965688596641,False,0.010612882867741914,0.19831238091863515,0.37226642494614354,0.7730202977939782,0.2962103263907511,0.8281705128475971,2500.0,50.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.2962103263907511
amihud_illiq,10533,1614,99,-0.7654023531808178,1.303170408866127,-0.5873386534664989,0.5569762859040699,4.135032385475142,5.5300142019397125,0.7477435381675394,0.4546148644499901,0.09255095025003875,0.08394901289058873,True,0.010702334252873508,0.20238338585858603,0.7613255529247112,0.5155975019987071,0.609885849274281,0.6085024852044498,2500.0,100.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.609885849274281
volatility,10520,1613,99,5.179000937932869,7.456036864334169,0.6946050605927844,0.4873028399592194,-15.526008286604338,31.578119507050914,-0.4916698185000413,0.6229527777692336,0.16678468935255084,0.12810826931650768,True,0.010710214169533112,0.20248462963458067,0.8043052724471006,0.4912348760453592,0.6882730565725975,0.5590628064779384,2500.0,100.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.6882730565725975
price_info,10491,1614,99,-57.84590265852057,89.79815226911695,-0.6441769813387878,0.5194606757193347,278.22463759813763,389.6251903226628,0.7140827762386968,0.4751759957023396,0.10395539222890837,0.0502793690517203,True,0.010709114242424189,0.20263575396716824,0.8438116526750248,0.46963685966881674,0.736503149710586,0.5300777359563502,2500.0,100.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,0.736503149710586
amihud_illiq,15536,2000,99,-0.4708250742994835,1.0223422063016845,-0.46053569088445423,0.6451317593752119,1.1915220651757181,3.648932735399355,0.32653988209111584,0.7440159198909617,0.1975729564983126,0.21538663935841273,True,0.01059238025,0.2020695787107456,1.2892866498657736,0.2760909369359297,1.4476906855285065,0.22672233296752864,2500.0,150.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.2892866498657736
volatility,15518,1998,99,9.132534866556739,8.47834148516397,1.077160536944345,0.28140855199318304,-24.56143565623688,28.705272799509373,-0.8556419521871494,0.39219585734926543,0.18591207359325748,0.07100491602730757,True,0.010596928156521732,0.20207624864889984,1.3703329266525612,0.24972503007708535,1.5638959531145786,0.19581630923693694,2500.0,150.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.3703329266525612
price_info,15459,1997,99,-27.8539664986356,64.21172892511926,-0.4337831571412382,0.6644459135200358,126.26768330992854,213.92542310449147,0.5902415967093978,0.5550286882400404,0.11029728972799416,0.09310754740132958,True,0.010604076274761967,0.20231357040928158,1.4002522577262553,0.2405861287921579,1.6535239895658147,0.1747071300570615,2500.0,150.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.4002522577262553
amihud_illiq,20457,2272,99,0.33160919522151744,0.8614488303582339,0.38494357823159103,0.7002792182776223,-0.5663854587947412,3.3437351939687,-0.16938705547507632,0.865492204619408,0.2927416215161811,0.9892699574934698,False,0.01061640645614032,0.20099881675383938,1.8544258665222222,0.1349025230079034,2.1118142828186444,0.09638310485712531,2500.0,200.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.8544258665222222
volatility,20437,2270,99,4.401747714868975,5.417923549489406,0.8124418284351397,0.4165381530231822,-8.524412703415692,19.864961747234773,-0.4291180024347291,0.6678373518072509,0.2581848080340605,0.3078023966768957,False,0.010621619761904703,0.20105694971357393,1.9316014981573504,0.1220315767032446,2.2439345947979703,0.0809555891649324,2500.0,200.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.9316014981573504
price_info,20358,2269,99,28.869677596439942,60.617880067434015,0.4762568002101696,0.6338914379618663,-113.51720746485807,212.0687853337388,-0.5352848477262354,0.5924529024018068,0.12715991804756663,0.07942995030494722,True,0.010625121854838685,0.2011900207534247,1.9696030375754547,0.11613213679493817,2.311738620861896,0.07399158074347123,2500.0,200.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.9696030375754547
amihud_illiq,30711,2738,99,-1.26744754530651,2.1662740550558497,-0.5850818101008154,0.5584927090772074,6.5105227252670375,9.831786596074368,0.6621912163824383,0.507848682729219,0.0973383857787336,0.02965134421801375,True,0.01056917818181812,0.20009664226804144,2.926037307689325,0.0323912146354457,1.8319603697788096,0.13888518030735075,2500.0,300.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.8319603697788096
volatility,30682,2736,99,-7.198213211168877,11.809696435382078,-0.6095172090624524,0.5421816695433042,37.97897044203637,54.26331919455118,0.6999013515164773,0.48398891332719085,0.09476577599904681,0.030020266306317787,True,0.010574157142857086,0.20014232589041075,2.9044792612597434,0.03335378688741564,1.8084852328187984,0.14316580100464915,2500.0,300.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.8084852328187984
price_info,30560,2735,99,9.911964864470065,78.44805164859689,0.12635068247290687,0.8994543388760088,1.5496451000799425,369.2514571832773,0.004196720337682456,0.9966515114657464,-3.198140291592807,787.0612841760242,False,0.010583237955439018,0.200326847541058,2.8669510927817843,0.035096573081485394,1.7481816858864,0.15474152428545374,2500.0,300.0,z_cutoff_x_running_pow0;z_cutoff_x_running_pow1;z_cutoff_x_running_pow2,c_firm_size;c_dollar_vol;running_pow1;running_pow2,1.7481816858864
